"","cohort","mcohort","resp.var","cv.fold","family","var.type","metric","non.trivial","value"
"816","ccUSA","ccChina","group",58,"binomial","BGC","auc",TRUE,0.780530530530531
"817","ccUSA","ccAustria","group",59,"binomial","BGC","auc",TRUE,0.757763975155279
"818","ccUSA","ccChina","group",59,"binomial","BGC","auc",TRUE,0.738488488488488
"819","ccUSA","ccAustria","group",60,"binomial","BGC","auc",TRUE,0.717736369910283
"820","ccUSA","ccChina","group",60,"binomial","BGC","auc",TRUE,0.711211211211211
"821","ccUSA","ccAustria","group",61,"binomial","BGC","auc",TRUE,0.755003450655625
"822","ccUSA","ccChina","group",61,"binomial","BGC","auc",TRUE,0.818068068068068
"823","ccUSA","ccAustria","group",62,"binomial","BGC","auc",TRUE,0.67287784679089
"824","ccUSA","ccChina","group",62,"binomial","BGC","auc",TRUE,0.764014014014014
"825","ccUSA","ccAustria","group",63,"binomial","BGC","auc",TRUE,0.744651483781919
"826","ccUSA","ccChina","group",63,"binomial","BGC","auc",TRUE,0.765265265265265
"827","ccUSA","ccAustria","group",64,"binomial","BGC","auc",TRUE,0.699447895100069
"828","ccUSA","ccChina","group",64,"binomial","BGC","auc",TRUE,0.772272272272272
"829","ccUSA","ccAustria","group",65,"binomial","BGC","auc",TRUE,0.740855762594893
"830","ccUSA","ccChina","group",65,"binomial","BGC","auc",TRUE,0.797547547547548
"831","ccUSA","ccAustria","group",66,"binomial","BGC","auc",TRUE,0.602139406487233
"832","ccUSA","ccChina","group",66,"binomial","BGC","auc",TRUE,0.696696696696697
"833","ccUSA","ccAustria","group",67,"binomial","BGC","auc",TRUE,0.665976535541753
"834","ccUSA","ccChina","group",67,"binomial","BGC","auc",TRUE,0.807807807807808
"835","ccUSA","ccAustria","group",68,"binomial","BGC","auc",TRUE,0.665631469979296
"836","ccUSA","ccChina","group",68,"binomial","BGC","auc",TRUE,0.774524524524524
"837","ccUSA","ccAustria","group",69,"binomial","BGC","auc",TRUE,0.689095928226363
"838","ccUSA","ccChina","group",69,"binomial","BGC","auc",TRUE,0.792042042042042
"839","ccUSA","ccAustria","group",70,"binomial","BGC","auc",TRUE,0.738095238095238
"840","ccUSA","ccChina","group",70,"binomial","BGC","auc",TRUE,0.800800800800801
"841","ccUSA","ccAustria","group",71,"binomial","BGC","auc",TRUE,0.715665976535542
"842","ccUSA","ccChina","group",71,"binomial","BGC","auc",TRUE,0.751501501501502
"843","ccUSA","ccAustria","group",72,"binomial","BGC","auc",TRUE,0.687025534851622
"844","ccUSA","ccChina","group",72,"binomial","BGC","auc",TRUE,0.737987987987988
"845","ccUSA","ccAustria","group",73,"binomial","BGC","auc",TRUE,0.679434092477571
"846","ccUSA","ccChina","group",73,"binomial","BGC","auc",TRUE,0.756006006006006
"847","ccUSA","ccAustria","group",74,"binomial","BGC","auc",TRUE,0.692546583850932
"848","ccUSA","ccChina","group",74,"binomial","BGC","auc",TRUE,0.789289289289289
"849","ccUSA","ccAustria","group",75,"binomial","BGC","auc",TRUE,0.704623878536922
"850","ccUSA","ccChina","group",75,"binomial","BGC","auc",TRUE,0.78978978978979
"851","ccUSA","ccAustria","group",76,"binomial","BGC","auc",TRUE,0.751897860593513
"852","ccUSA","ccChina","group",76,"binomial","BGC","auc",TRUE,0.721221221221221
"853","ccUSA","ccAustria","group",77,"binomial","BGC","auc",FALSE,0.5
"854","ccUSA","ccChina","group",77,"binomial","BGC","auc",TRUE,0.791291291291291
"855","ccUSA","ccAustria","group",78,"binomial","BGC","auc",TRUE,0.744651483781919
"856","ccUSA","ccChina","group",78,"binomial","BGC","auc",TRUE,0.754254254254254
"857","ccUSA","ccAustria","group",79,"binomial","BGC","auc",TRUE,0.756383712905452
"858","ccUSA","ccChina","group",79,"binomial","BGC","auc",TRUE,0.784034034034034
"859","ccUSA","ccAustria","group",80,"binomial","BGC","auc",TRUE,0.759834368530021
"860","ccUSA","ccChina","group",80,"binomial","BGC","auc",TRUE,0.774524524524524
"861","ccUSA","ccAustria","group",81,"binomial","BGC","auc",TRUE,0.734299516908213
"862","ccUSA","ccChina","group",81,"binomial","BGC","auc",TRUE,0.799299299299299
"863","ccUSA","ccAustria","group",82,"binomial","BGC","auc",TRUE,0.74120082815735
"864","ccUSA","ccChina","group",82,"binomial","BGC","auc",TRUE,0.768268268268268
"865","ccUSA","ccAustria","group",83,"binomial","BGC","auc",TRUE,0.65424430641822
"866","ccUSA","ccChina","group",83,"binomial","BGC","auc",TRUE,0.757007007007007
"867","ccUSA","ccAustria","group",84,"binomial","BGC","auc",TRUE,0.745341614906832
"868","ccUSA","ccChina","group",84,"binomial","BGC","auc",TRUE,0.770770770770771
"869","ccUSA","ccAustria","group",85,"binomial","BGC","auc",TRUE,0.770186335403727
"870","ccUSA","ccChina","group",85,"binomial","BGC","auc",TRUE,0.708708708708709
"871","ccUSA","ccAustria","group",86,"binomial","BGC","auc",TRUE,0.751552795031056
"872","ccUSA","ccChina","group",86,"binomial","BGC","auc",TRUE,0.774274274274274
"873","ccUSA","ccAustria","group",87,"binomial","BGC","auc",TRUE,0.739130434782609
"874","ccUSA","ccChina","group",87,"binomial","BGC","auc",TRUE,0.776776776776777
"875","ccUSA","ccAustria","group",88,"binomial","BGC","auc",TRUE,0.745686680469289
"876","ccUSA","ccChina","group",88,"binomial","BGC","auc",TRUE,0.746996996996997
"877","ccUSA","ccAustria","group",89,"binomial","BGC","auc",TRUE,0.647342995169082
"878","ccUSA","ccChina","group",89,"binomial","BGC","auc",TRUE,0.716466466466467
"879","ccUSA","ccAustria","group",90,"binomial","BGC","auc",TRUE,0.75327812284334
"880","ccUSA","ccChina","group",90,"binomial","BGC","auc",TRUE,0.811061061061061
"881","ccUSA","ccAustria","group",91,"binomial","BGC","auc",TRUE,0.74672187715666
"882","ccUSA","ccChina","group",91,"binomial","BGC","auc",TRUE,0.735985985985986
"883","ccUSA","ccAustria","group",92,"binomial","BGC","auc",TRUE,0.733609385783299
"884","ccUSA","ccChina","group",92,"binomial","BGC","auc",TRUE,0.796546546546547
"885","ccUSA","ccAustria","group",93,"binomial","BGC","auc",TRUE,0.669082125603865
"886","ccUSA","ccChina","group",93,"binomial","BGC","auc",TRUE,0.809059059059059
"887","ccUSA","ccAustria","group",94,"binomial","BGC","auc",TRUE,0.722912353347136
"888","ccUSA","ccChina","group",94,"binomial","BGC","auc",TRUE,0.734234234234234
"889","ccUSA","ccAustria","group",95,"binomial","BGC","auc",TRUE,0.743271221532091
"890","ccUSA","ccChina","group",95,"binomial","BGC","auc",TRUE,0.745245245245245
"891","ccUSA","ccAustria","group",96,"binomial","BGC","auc",TRUE,0.682884748102139
"892","ccUSA","ccChina","group",96,"binomial","BGC","auc",TRUE,0.758758758758759
"893","ccUSA","ccAustria","group",97,"binomial","BGC","auc",TRUE,0.661490683229814
"894","ccUSA","ccChina","group",97,"binomial","BGC","auc",TRUE,0.775025025025025
"895","ccUSA","ccAustria","group",98,"binomial","BGC","auc",TRUE,0.728088336783989
"896","ccUSA","ccChina","group",98,"binomial","BGC","auc",TRUE,0.787787787787788
"897","ccUSA","ccAustria","group",99,"binomial","BGC","auc",TRUE,0.784334023464458
"898","ccUSA","ccChina","group",99,"binomial","BGC","auc",TRUE,0.779029029029029
"899","ccUSA","ccAustria","group",100,"binomial","BGC","auc",TRUE,0.706349206349206
"900","ccUSA","ccChina","group",100,"binomial","BGC","auc",TRUE,0.784534534534535
